Outcome 2 Result 2b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
Notes
48474 patients in Cohort 1 and 137931 patients in Cohort 2 were excluded because they met the index event more than 20 years ago.
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
224,0.9900574560961042,0.9897932996286997,0.990314809510697,0.9870711657640424,0.986956656311033,0.987184676462045
225,0.9900436242003801,0.989779269719269,0.9903011748258302,0.987046922223113,0.986932290168332,0.987160555261847
226,0.9900139634675361,0.9897491845857684,0.9902719367651478,0.9870232708826056,0.9869085192414713,0.9871370232521766
227,0.9899902224575955,0.9897251042091572,0.9902485337378008,0.987002062191774,0.986887203350155,0.9871159215323029
228,0.9899684500753116,0.9897030208577148,0.9902270710548728,0.9869777653028422,0.9868627837052854,0.987091747136126
229,0.9899486492410486,0.9896829374315524,0.9902075516575615,0.9869519157906605,0.9868368036669317,0.9870660278700323
230,0.9899090316447522,0.9896427551381655,0.9901684964518577,0.9869238966016676,0.986808643091062,0.987038149764382
231,0.9898733606754818,0.989606576581204,0.9901333310007076,0.9868893912399377,0.9867739637584569,0.987003817999992
232,0.9898495683117885,0.9895824460516189,0.9901098754234477,0.9868641111105323,0.9867485562558543,0.9869786649700193
233,0.9898317121645829,0.9895643362320279,0.9900922719095689,0.9868381930576817,0.9867225076583075,0.9869528771805552
234,0.9898078922231283,0.9895401781152461,0.9900687887553887,0.9868134925007814,0.9866976827466903,0.9869283007099832
235,0.9897920050616479,0.9895240655454111,0.9900531260754313,0.9867878516254447,0.9866719128584444,0.9869027885689328
236,0.9897721371806085,0.9895039159267989,0.9900335387711245,0.9867618860702074,0.9866458167290115,0.9868769533056172
237,0.9897502732511247,0.989481742178744,0.9900119833821068,0.9867318851665852,0.9866156650635977,0.9868471028377457
238,0.9897204466424939,0.9894514933465287,0.9899825772549812,0.9866993919038065,0.9865830086530756,0.9868147723699128
239,0.989698562628542,0.9894292998240694,0.989961001470796,0.9866749286791924,0.9865584226759069,0.9867904316321539
240,0.9896766646166807,0.9894070922752461,0.989939411712517,0.9866482755513538,0.9865316358467696,0.9867639119154479
241,0.9896627223948725,0.9893929530652543,0.9899256656599228,0.9866278070148686,0.9865110646712288,0.986743545794875
242,0.9896368181235579,0.9893666830278628,0.9899001256315546,0.986605464829405,0.9864886104933134,0.9867213153580626
243,0.9896109036773774,0.9893404030452818,0.989874575199674,0.9865827996396334,0.9864658317419407,0.9866987634824119
244,0.9895869727680805,0.9893161348962439,0.9898509801253381,0.9865579472711673,0.9864408549154563,0.9866740353005025
245,0.9895450756083004,0.9892736481136909,0.9898096701342558,0.9865256210835293,0.9864083669567392,0.9866418705309967
246,0.9895151358458828,0.9892432876406003,0.9897801493335907,0.9864991828071414,0.9863817964571744,0.9866155641890207
247,0.9895011545936737,0.989229110023603,0.9897663636267447,0.9864777021634789,0.9863602084021413,0.9865941907214131
248,0.9894771749707655,0.9892047937864586,0.9897427192101883,0.986453715007655,0.9863361013412388,0.9865703232075171
249,0.98946318109208,0.9891906035872585,0.9897289208297766,0.9864300258701024,0.9863122938451754,0.9865467521684739
250,0.9894451825985683,0.9891723527189171,0.9897111736527826,0.9864078832919527,0.9862900406875412,0.9865247199266907
251,0.9894151732212143,0.9891419229245794,0.9896815829288511,0.9863801119212583,0.9862621307037481,0.9864970868641493
252,0.9893851524317203,0.9891114820750945,0.9896519804388351,0.9863529493655341,0.9862348326611821,0.9864700594970724
253,0.9893571180568669,0.9890830558313608,0.9896243362888127,0.9863279567023003,0.9862097153990299,0.986445191158243
254,0.9893370808907469,0.98906273876162,0.9896045778485401,0.986303881811413,0.9861855205156016,0.9864212359948729
255,0.9893030015573598,0.9890281838240362,0.9895709721167522,0.9862835451908838,0.9861650825643148,0.9864010004808845
256,0.9892829468850483,0.9890078495629471,0.9895511958561518,0.986259753252275,0.986141172123656,0.9863773267818002
257,0.9892648900661998,0.9889895411543449,0.9895333895663193,0.9862340694942573,0.9861153605116645,0.9863517705943694
258,0.9892408044893684,0.9889651202232381,0.9895096379285075,0.9862077453247754,0.9860889053791706,0.9863255770975102
259,0.989212692614733,0.9889366173048971,0.9894819154467511,0.9861770172627132,0.9860580245523838,0.9862950014614016
260,0.9891966210851163,0.9889203223688686,0.9894660663789928,0.9861506622402366,0.9860315385850317,0.9862687770931943
261,0.9891724992410748,0.9888958653604275,0.9894422782776479,0.98612836850143,0.9860091341088533,0.9862465938454313
262,0.98914434244162,0.9888673176630335,0.989414510715815,0.9861010332308796,0.9859816631165985,0.986219393994291
263,0.9891222107370885,0.9888448789925848,0.9893926846733772,0.9860717970447908,0.9859522818702467,0.9861903025453246
264,0.9891000702054931,0.9888224316044628,0.9893708496940811,0.9860472633105986,0.9859276264843062,0.9861658901918091
265,0.9890859752118515,0.9888081413678297,0.9893569491125197,0.9860214572199129,0.985901692500971,0.9861402117086185
266,0.9890597878128137,0.9887815914490541,0.9893311226885323,0.9859928030413594,0.9858728964034209,0.9861116991325231
267,0.989037618091603,0.988759115055508,0.9893092583310302,0.985967911943045,0.9858478820886971,0.9860869309755451
268,0.9890114020729854,0.9887325366305062,0.9892834031686613,0.985941423992729,0.9858212630541942,0.9860605738161062
269,0.9889871897363733,0.9887079898421447,0.9892595238509344,0.9859168122327784,0.985796529549578,0.9860360835280882
270,0.9889670045117879,0.9886875259981546,0.9892396160511795,0.9858947124774093,0.9857743205236242,0.986014092798304
271,0.988936715299746,0.98865681908737,0.9892097427472055,0.9858719699611646,0.9857514656101819,0.9859914624270965
272,0.9889144954526371,0.988634293128645,0.9891878277001431,0.9858447912779554,0.9857241526792356,0.9859644176903227
273,0.9888922662973112,0.9886117579537906,0.9891659032520472,0.9858160160838259,0.9856952354400184,0.9859357842223556
274,0.9888680041128719,0.9885871619900155,0.9891419734133289,0.9857872222238719,0.9856662995243146,0.9859071320989409
275,0.9888518188991283,0.9885707541971932,0.9891260098192346,0.985763788640013,0.9856427503642445,0.9858838138310227
276,0.9888194329667219,0.9885379232308702,0.9890940670002302,0.9857422411702074,0.9856210966527724,0.9858623723632628
277,0.9888072832430843,0.9885256066713194,0.9890820833919942,0.9857251202907985,0.9856038913784346,0.9858453356881717
278,0.9887809482714437,0.9884989102843034,0.989056108273118,0.9857006937029064,0.9855793444220067,0.9858210291966475
279,0.9887404183992193,0.9884578249380849,0.9890161314771194,0.9856787931223749,0.98555733596764,0.9857992362458495
280,0.9887100092154779,0.9884269995777439,0.9889861366764181,0.9856530693321994,0.9855314855279508,0.9857736388183647
281,0.9886978396031857,0.9884146635103561,0.988974132800618,0.985625739769585,0.9855040214717092,0.9857464434444523
282,0.9886795737934211,0.988396147894022,0.98895611571452,0.9856018869759148,0.9854800513266686,0.9857227077355311
283,0.9886572379107019,0.9883735067015119,0.9889340838155453,0.985581837981406,0.9854599037229461,0.985702757125863
284,0.9886470808768254,0.9883632108838005,0.9889240649615838,0.9855544547821784,0.9854323859032108,0.985675508240625
285,0.9886226942745716,0.9883384912222749,0.9889000099672562,0.9855324731142117,0.9854102962251319,0.9856536343367336
286,0.9886084636666561,0.9883240663787853,0.9888859727479622,0.9855117546015443,0.9853894759449108,0.9856330173595826
287,0.9885779569602257,0.9882931435766426,0.9888558803215821,0.9854766731460957,0.9853542222782651,0.9855981077225731
288,0.9885515032838219,0.9882663294001801,0.9888297855703153,0.9854495474287447,0.9853269634913236,0.9855711147711879
289,0.9885352147436465,0.9882498189935044,0.9888137179248851,0.9854326204148816,0.9853099534491226,0.9855542705957476
290,0.9885148433689975,0.988229170245095,0.9887936227060612,0.9854124868026399,0.9852897210923522,0.9855342355017402
291,0.9885046535448215,0.9882188417260296,0.9887835709666973,0.9853897841644592,0.9852669071480064,0.9855116439143937
292,0.9884863048251279,0.988200243339652,0.9887654708136275,0.9853619509518294,0.9852389375472137,0.985483946776945
293,0.9884597933543813,0.9881733714310527,0.9887393181934456,0.9853353844975835,0.9852122409958792,0.9854575101212649
294,0.9884210289450845,0.9881340806237452,0.9887010778655725,0.9853014384350361,0.9851781288193183,0.9854237297916343
295,0.988396534632698,0.9881092540571534,0.9886769143454058,0.9852812506290857,0.9851578422749615,0.9854036404973998
296,0.9883761106003913,0.9880885531221762,0.9886567659942451,0.9852555955285303,0.9851320617160946,0.9853781105664755
297,0.9883577201547494,0.9880699134616917,0.9886386236620281,0.9852302436643344,0.9851065859207188,0.9853528823478933
298,0.988329099481186,0.9880409052067852,0.9886103888550546,0.9852048777792061,0.9850810960965739,0.9853276401160381
299,0.9883086486554682,0.9880201776685217,0.9885902135177662,0.9851807839458355,0.9850568845990123,0.9853036636754839
300,0.988282053391539,0.9879932228449736,0.9885639762230811,0.9851598921800826,0.9850358908496529,0.9852828736579972
301,0.9882636341556797,0.9879745547644044,0.9885458047307891,0.985128056314615,0.9850038996661594,0.9852511927520872
302,0.988243158670311,0.9879538027845643,0.9885256045142434,0.985106498106601,0.9849822363344962,0.9852297394249456
303,0.9882267680940877,0.9879371909335133,0.988509434228629,0.98508170358831,0.9849573209337655,0.985205065509347
304,0.9882083195162794,0.9879184933827496,0.9884912335138035,0.9850620488163696,0.9849375703636439,0.9851855063135827
305,0.9881734578845613,0.9878831616928142,0.988456839844664,0.9850404498375344,0.9849158661453363,0.9851640123301388
306,0.9881447371599212,0.9878540541605615,0.9884285042048682,0.9850098078733287,0.9848850749584752,0.9851335192423655
307,0.9881221619244336,0.9878311751416038,0.9884062313998083,0.9849849587195072,0.984860104865454,0.9851087907471147
308,0.9880913649114393,0.9877999640741734,0.9883758465970528,0.9849523474397592,0.984827334971715,0.9850763377133223
309,0.9880687692608993,0.9877770648736046,0.9883535531433705,0.9849297316246771,0.9848046092134316,0.9850538315861614
310,0.9880543818953869,0.9877624842862367,0.9883393581358405,0.9849083917337681,0.9847831655934031,0.9850325951829719
311,0.9880420442729309,0.9877499809995715,0.9883271854351048,0.9848812150105251,0.9847558568163266,0.9850055502059096
312,0.9880091310003183,0.9877166260879899,0.9882947118211839,0.984858879423971,0.984733412750192,0.9849833228460853
313,0.9879864938876252,0.9876936855058093,0.9882723768174828,0.9848365324158931,0.984710957249145,0.9849610840779353
314,0.9879659069327257,0.9876728227466803,0.9882520644297866,0.9848125541130004,0.9846868625839443,0.9849372218658315
315,0.9879391313376555,0.9876456886743727,0.9882256457024503,0.9847824039912537,0.9846565662347154,0.9849072176303405
316,0.9879288286071448,0.9876352480707896,0.9882154802251015,0.9847577499479329,0.9846317926771885,0.9848826828221353
317,0.9879040882763257,0.9876101767483607,0.9881910693934789,0.9847340518927536,0.9846079797691739,0.9848590993511198
318,0.9878834616915818,0.987589274376049,0.9881707173513556,0.9847083907912261,0.9845821943494433,0.9848335622767272
319,0.987875207852223,0.9875809102109696,0.9881625733388836,0.9846872663282739,0.9845609675893694,0.9848125398712586
320,0.9878607587138181,0.9875662679738613,0.988148316424687,0.9846658064194458,0.9845394037965631,0.9847911836029086
321,0.9878401094073052,0.9875453428355643,0.9881279416995542,0.98463717958594,0.9845106384577953,0.984762694949979
322,0.9878215187748352,0.98752650401808,0.9881095981266472,0.9846124436628126,0.9844857829204225,0.9847380783606486
323,0.9878029190801398,0.9875076561129316,0.9880912455146535,0.9845857394116746,0.9844589495938291,0.9847115028821323
324,0.9877719029770455,0.9874762263652214,0.9880606411739928,0.9845668367838278,0.9844399556127709,0.9846926913927273
325,0.9877470781942066,0.9874510707849631,0.9880361456826532,0.9845459663732473,0.984418984358358,0.9846719215885712
326,0.9877263823795156,0.987430099374416,0.988015724208475,0.9845228015070248,0.9843957076023978,0.9846488683485078
327,0.9877036083940635,0.987407022314323,0.9879932519165915,0.9844992990582602,0.9843720916835221,0.9846254791024655
328,0.9876849676701959,0.9873881336620964,0.9879748579904224,0.9844748041675888,0.9843474785796557,0.9846011021462578
329,0.9876766796017918,0.9873797353841895,0.987966679628001,0.9844447412540581,0.9843172706613965,0.9845711838954954
330,0.9876600965419524,0.9873629318476014,0.9879503160354406,0.9844195649938782,0.9842919730268634,0.984546128723285
331,0.9876435034175899,0.9873461181468843,0.9879339424741469,0.9844002600767607,0.9842725750541177,0.9845269166418097
332,0.98762482728861,0.9873271938365367,0.9879155133842618,0.9843825808742225,0.9842548106441763,0.984509322444948
333,0.987604067833958,0.9873061586600494,0.9878950283813408,0.9843629273280591,0.9842350623959439,0.984489763376426
334,0.9875812245110838,0.987283012141315,0.9878724868575399,0.9843350706402838,0.9842070715355016,0.9844620405432128
335,0.987564604510251,0.9872661716591474,0.9878560863213902,0.9843098237802642,0.9841817031423283,0.9844369149282285
336,0.9875355098383561,0.9872366912992157,0.9878273755594554,0.9842753783099248,0.9841470919665203,0.9844026347705793
337,0.9875188774162386,0.9872198385347454,0.9878109624632972,0.984248133322918,0.9841197159910371,0.9843755204614733
338,0.9875022362002748,0.9872029769109559,0.9877945406358813,0.9842254667688853,0.9840969404836879,0.9843529626019689
339,0.9874876681703029,0.9871882159771609,0.9877801646156779,0.9842037724375268,0.9840751418980465,0.9843313722769637
340,0.9874793402645703,0.9871797778102194,0.9877719464590746,0.9841817380860672,0.9840530016938254,0.9843094435263657
341,0.9874647614807939,0.9871650060392402,0.9877575597648778,0.9841583762913806,0.9840295277107991,0.9842861936528895
342,0.9874335094311724,0.9871333405711108,0.9877267192104832,0.9841373074244771,0.9840083577041883,0.9842652256847516
343,0.9873980778071282,0.9870974407960312,0.9876917535628005,0.9841086519994058,0.9839795647815776,0.9842367074295356
344,0.9873730559990916,0.9870720886913823,0.9876670605173279,0.9840875597501844,0.983958371363053,0.9842157161083224
345,0.9873605379574062,0.987059405453423,0.9876547069026852,0.9840694202217006,0.9839401448289303,0.9841976633775026
346,0.9873396643217734,0.9870382564288678,0.987634107370902,0.9840548995714138,0.9839255545308399,0.9841832122082219
347,0.9873313116183198,0.9870297935571762,0.9876258643208318,0.984030465284868,0.9839010030704646,0.9841588948145904
348,0.9873041567747789,0.9870022807317858,0.9875990657855609,0.9840089922665636,0.9838794271200013,0.9841375244815769
349,0.9872790820120183,0.9869768756891082,0.9875743197594362,0.9839822202890234,0.9838525268650883,0.9841108804736579
350,0.9872581781472303,0.9869556966628361,0.9875536897699597,0.9839567566993541,0.9838269413243036,0.9840855385424296
351,0.9872393563795869,0.9869366272545386,0.9875351144840341,0.9839365717424352,0.9838066597213698,0.9840654499993108
352,0.9872184321789662,0.9869154278512583,0.9875144641955228,0.9839147163018379,0.983784699643376,0.9840436989441909
353,0.9872016852224652,0.9868984607199331,0.9874979363798322,0.9838961610508268,0.9837660555698169,0.9840252323015934
354,0.9871681772407784,0.9868645125207229,0.9874648665477016,0.9838729542716059,0.9837427377291985,0.9840021363157685
355,0.9871472266185802,0.9868432868890138,0.9874441896435269,0.9838460868432305,0.9837157417775029,0.9839753971004735
356,0.9871199793019364,0.9868156821470875,0.9874172980728964,0.9838198696558127,0.983689399241898,0.9839493049586424
357,0.9870969146732304,0.9867923151837162,0.9873945343582915,0.9837913146217593,0.9836607077543369,0.9839208860486566
358,0.9870906214458217,0.9867859394798331,0.9873883232190265,0.9837703833511455,0.9836396764929178,0.9839000545272051
359,0.9870654329053905,0.9867604208524428,0.9873634632061122,0.9837481047147407,0.9836172914275401,0.9838778820619392
360,0.9870402327896646,0.9867348907199369,0.9873385915471051,0.9837264774859974,0.9835955609023506,0.9838563578790733
361,0.9870276270996746,0.9867221200132074,0.9873261500927151,0.9837081674905487,0.983577163472405,0.9838381351058111
362,0.9870129150124435,0.9867072153805719,0.9873116296381496,0.9836928459710435,0.9835617687986508,0.9838228865627247
363,0.9869897867101687,0.986683784518781,0.9872888024597604,0.9836698513978221,0.9835386644560177,0.9838000014918017
364,0.9869540287255973,0.9866475591875457,0.9872535096054847,0.9836391749746681,0.9835078416605026,0.9837694710847041
365,0.9869245694841321,0.9866177153350489,0.9872244331529341,0.9836154848136647,0.9834840385018395,0.9837458936460273
366,0.986897196557039,0.9865899852507249,0.9871974156877996,0.9835901017312495,0.9834585343399561,0.9837206313471932
367,0.9868740232306739,0.9865665097499157,0.9871745431001956,0.983563697175185,0.9834320038612508,0.9836943524055949
368,0.9868466227097556,0.9865387521519485,0.9871474979580858,0.9835396134971368,0.9834078053477353,0.9836703832814796
369,0.9868234256141698,0.9865152529380996,0.9871246015422986,0.98351316779907,0.9833812335727179,0.9836440633507325
370,0.9868065477856663,0.9864981553933518,0.987107942382839,0.9834826860155657,0.9833506065356796,0.9836137264638405
371,0.9867833310924944,0.9864746366050337,0.987085026343644,0.9834521846913801,0.9833199599384116,0.9835833700556139
372,0.9867495439407272,0.986440410141025,0.9870516764069979,0.9834320589887859,0.9832997383994907,0.9835633399533931
373,0.9867347519636853,0.9864254259057034,0.9870370757680047,0.9834119133870549,0.983279496842487,0.9835432900698822
374,0.9867199522215274,0.9864104338262706,0.9870224674401452,0.9833927618963274,0.9832602541351481,0.9835242295700178
375,0.9867051464834734,0.9863954357189999,0.9870078531467772,0.9833722541163843,0.9832396486919887,0.9835038192112783
376,0.9866882183462502,0.9863782876934187,0.9869911438394399,0.9833470242880534,0.983214298742134,0.9834787092065056
377,0.9866585836197643,0.986348268283747,0.9869618919445432,0.9833224534111804,0.9831896109239451,0.9834542549807103
378,0.9866331736488363,0.9863225287558688,0.9869368099454487,0.9832894485431313,0.9831564490514181,0.9834214067273593
379,0.9866056313434981,0.986294629457618,0.9869096229140603,0.9832685537994815,0.9831354549436744,0.9834006111008852
380,0.9865865515068849,0.9862753024077152,0.9868907890975944,0.9832462920011342,0.9831130872734933,0.9833784549106307
381,0.9865717039449777,0.9862602625098501,0.9868761329413368,0.9832226648086089,0.9830893477338158,0.9833549397849916
382,0.9865610942324576,0.9862495153778502,0.9868656599824293,0.9832040897583684,0.9830706843767407,0.983336452821064
383,0.9865483573723749,0.9862366135618416,0.9868530872774296,0.9831861802292153,0.9830526897146612,0.9833186282119939
